"","adj.P.Val","P.Value","t","B","logFC","Platform.ORF","Gene.title","Chromosome.annotation","Entrez.ID","Standard.Error","Probablity","GO.Function","GO.Function.ID","GO.Component","GO.Component.ID","GO.Process","GO.Process.ID","Entrez.id","GO.Component.ID","GO.Component","GO.Process.ID","GO.Process","GO.Function.ID","GO.Function","Gene.symbol"
"A_12_P137715",0.751252433576637,0.626573159948857,-0.577409855609816,-6.0930885403359,-0.381422146880875,"F01F1.12","hypothetical protein","chrIII:5875209-5875150",175827,1.58341853783193,0.00225333392091587,NA,NA,NA,NA,NA,NA,175827,"GO:0000792///GO:0005737///GO:0005829","heterochromatin///cytoplasm///cytosol","GO:0006096///GO:0030388","glycolytic process///fructose 1,6-bisphosphate metabolic process","GO:0003824///GO:0004332///GO:0016829","catalytic activity///fructose-bisphosphate aldolase activity///lyase activity","F01F1.12"
"A_12_P117326",0.600367074225447,0.435160347613997,-0.870441133113674,-6.09336476157674,-0.5277726665613,"C43F9.6","hypothetical protein","chrIV:10592891-10592950",177950,0.873759470609769,0.00225271299011595,NA,NA,NA,NA,NA,NA,177950,"GO:0005886///GO:0005890///GO:0016020///GO:0016021","plasma membrane///sodium:potassium-exchanging ATPase complex///membrane///integral component of membrane","GO:0006813///GO:0006814///GO:0006883///GO:0010248///GO:0030007///GO:0032781///GO:0036376///GO:1990573","potassium ion transport///sodium ion transport///cellular sodium ion homeostasis///establishment or maintenance of transmembrane electrochemical gradient///cellular potassium ion homeostasis///positive regulation of ATPase activity///sodium ion export across plasma membrane///potassium ion import across plasma membrane","GO:0001671","ATPase activator activity","C43F9.6"
"A_12_P103725",0.647051759567518,0.492450514653168,0.785669206174756,-6.09371936723166,1.48012102841976,"Y54E2A.9","hypothetical protein","chrII:14785272-14785213",190258,3.16276111381397,0.00225191610553534,NA,NA,NA,NA,NA,NA,190258,"GO:0005615","extracellular space","","","","","Y54E2A.9"
"A_12_P115785",0.600659250761039,0.435514408469633,0.869709476995592,-6.09401800350021,0.467704539420759,"R10E9.2","hypothetical protein","chrIII:3962868-3962809",175513,0.774964466885152,0.00225124521586448,NA,NA,NA,NA,NA,NA,175513,"","","","","","","R10E9.2"
"A_12_P101248",0.600659250761039,0.435528913276955,0.86967951370059,-6.09404474777152,0.371572172821897,"F44D12.2","hypothetical protein","chrIV:10014324-10014265",177861,0.615698860168327,0.00225118514429412,NA,NA,NA,NA,NA,NA,177861,"GO:0016020///GO:0016021","membrane///integral component of membrane","","","","","F44D12.2"
"A_12_P117494",0.600661854113674,0.4356604106168,0.869407910675591,-6.09428714404599,0.482907790013484,"F09C12.2","hypothetical protein","chrII:5112125-5112184",353395,0.800433084612335,0.00225064075951022,NA,NA,NA,NA,NA,NA,353395,"GO:0005634///GO:0005737","nucleus///cytoplasm","GO:0000165///GO:0006468///GO:0016310///GO:0035556","MAPK cascade///protein phosphorylation///phosphorylation///intracellular signal transduction","GO:0000166///GO:0004672///GO:0004674///GO:0004707///GO:0005524///GO:0016301///GO:0016740","nucleotide binding///protein kinase activity///protein serine/threonine kinase activity///MAP kinase activity///ATP binding///kinase activity///transferase activity","F09C12.2"
"A_12_P145900",0.752030662737704,0.627850397207067,-0.575099733700922,-6.09476551396112,-0.37989613957517,"srt-53","Serpentine Receptor, class T","chrV:7938884-7938825",190824,1.58341853783193,0.00224956679954763,NA,NA,NA,NA,NA,NA,190824,"GO:0016020///GO:0016021","membrane///integral component of membrane","","","","","srt-53"
"A_12_P136000",0.600661854113674,0.435962868155103,-0.868783451724834,-6.09484426177775,-0.674343675643272,"marc-6","MARCH (Membrane-Associated Ring finger (C3HC4)) homolog","chrI:10806726-10806785",172986,1.11854679097738,0.00224939005650897,NA,NA,NA,NA,NA,NA,172986,"GO:0016020///GO:0016021///GO:0030176","membrane///integral component of membrane///integral component of endoplasmic reticulum membrane","GO:0000209///GO:0030433///GO:0035264","protein polyubiquitination///ubiquitin-dependent ERAD pathway///multicellular organism growth","GO:0004842///GO:0008270","ubiquitin-protein transferase activity///zinc ion binding","marc-6"
"A_12_P138155",0.600661854113674,0.435977148287888,0.868753977543292,-6.09487055092934,0.455351440709335,"C47A4.5","hypothetical protein","chrIV:13745845-13745904",183526,0.755325794920941,0.00224933105574153,NA,NA,NA,NA,NA,NA,183526,"","","","","","","C47A4.5"
"A_12_P102564",0.600661854113674,0.436032528397318,0.868639680565603,-6.09497249119179,1.40131251774125,"Y54E10BR.4","hypothetical protein","chrI:3021369-3021428",171874,2.32476867084249,0.00224910228571731,NA,NA,NA,NA,NA,NA,171874,"GO:0005634///GO:0005737///GO:0030688","nucleus///cytoplasm///preribosome, small subunit precursor","GO:0000469///GO:0030490///GO:0042274///GO:0090502","cleavage involved in rRNA processing///maturation of SSU-rRNA///ribosomal small subunit biogenesis///RNA phosphodiester bond hydrolysis, endonucleolytic","GO:0004518///GO:0004521///GO:0016787///GO:0046872","nuclease activity///endoribonuclease activity///hydrolase activity///metal ion binding","Y54E10BR.4"
"A_12_P110831",0.601192080618882,0.436668515669565,0.867327945730978,-6.09614177679293,0.600573287282762,"F52A8.5","hypothetical protein","chrI:7346117-7346058",172486,0.997854175730642,0.00224647988415532,NA,NA,NA,NA,NA,NA,172486,"GO:0005737///GO:0005739///GO:0005960","cytoplasm///mitochondrion///glycine cleavage complex","GO:0009249///GO:0019464","protein lipoylation///glycine decarboxylation via glycine cleavage system","","","F52A8.5"
"A_12_P108967",0.601240702058248,0.436760420215771,-0.867138521050114,-6.09631053382666,-0.640003614882001,"C46A5.8","hypothetical protein","chrIV:7768460-7768401",183501,1.06360006452156,0.00224610165830675,NA,NA,NA,NA,NA,NA,183501,"","","","","","","C46A5.8"
"A_12_P119471",0.64879311506334,0.494497339470668,0.781595108969418,-6.09716647267004,0.7421114770965,"tag-146","Temporarily Assigned Gene name","chrI:6040914-6040973",182953,1.59402896429511,0.00224418426785461,NA,NA,NA,NA,NA,NA,182953,"GO:0005634","nucleus","GO:0006357","regulation of transcription by RNA polymerase II","GO:0000977///GO:0000981","RNA polymerase II transcription regulatory region sequence-specific DNA binding///DNA-binding transcription factor activity, RNA polymerase II-specific","tag-146"
"A_12_P104875",0.601922914789668,0.437576433748166,0.8654580698942,-6.09780656317559,0.350033597883113,"W08F4.3","hypothetical protein","chrII:581725-581784",173450,0.582838333276729,0.002242751467092,NA,NA,NA,NA,NA,NA,173450,"GO:0005635///GO:0005637///GO:0005640///GO:0005783///GO:0005789///GO:0016020///GO:0016021","nuclear envelope///nuclear inner membrane///nuclear outer membrane///endoplasmic reticulum///endoplasmic reticulum membrane///membrane///integral component of membrane","","","","","W08F4.3"
"A_12_P107948",0.649190126698079,0.494984171256875,0.780628219473784,-6.09798289090579,0.501342932240793,"T22H9.3","hypothetical protein","chrV:347385-347444",178560,1.07820053559249,0.00224235692936227,NA,NA,NA,NA,NA,NA,178560,"","","","","GO:0003676","nucleic acid binding","T22H9.3"
"A_12_P103964",0.602248603606507,0.437876079479396,-0.86484164347458,-6.09835485602676,-1.21791754189791,"T24E12.11","hypothetical protein","chrII:3778748-3778636",173722,2.02939085856372,0.0022415248751608,NA,NA,NA,NA,NA,NA,173722,"","","","","","","T24E12.11"
"A_12_P156635",0.602347572979515,0.438010928949709,-0.86456434638544,-6.09860141874187,-1.15027411601562,"ife-1","Initiation Factor 4E (eIF4E) family","chrIII:13344136-13344241",176755,1.91729276241723,0.00224097350521131,NA,NA,NA,NA,NA,NA,176755,"GO:0005737///GO:0016281///GO:0043186","cytoplasm///eukaryotic translation initiation factor 4F complex///P granule","GO:0001556///GO:0006412///GO:0006413///GO:0006417///GO:0007275///GO:0007283///GO:0007286///GO:0009792///GO:0030154","oocyte maturation///translation///translational initiation///regulation of translation///multicellular organism development///spermatogenesis///spermatid development///embryo development ending in birth or egg hatching///cell differentiation","GO:0000340///GO:0000341///GO:0003723///GO:0003743///GO:0005515","RNA 7-methylguanosine cap binding///RNA trimethylguanosine cap binding///RNA binding///translation initiation factor activity///protein binding","ife-1"
"A_12_P104481",0.754565284472668,0.631615624287147,-0.568312864082046,-6.09966561046594,-0.375412907507891,"peptidase","hypothetical protein","chrII:3399908-3399849",173684,1.58341853783193,0.0022385952840783,NA,NA,NA,NA,NA,NA,173684,"GO:0005886///GO:0016020///GO:0016021","plasma membrane///membrane///integral component of membrane","GO:0006508///GO:0016485","proteolysis///protein processing","GO:0004222///GO:0008233///GO:0008237///GO:0016787///GO:0046872","metalloendopeptidase activity///peptidase activity///metallopeptidase activity///hydrolase activity///metal ion binding","peptidase"
"A_12_P114577",0.602897551481476,0.438725605330216,0.863095894359111,-6.09990623651849,1.20416997903521,"E03H12.7","hypothetical protein","chrIV:4988433-4988374",177263,2.01054201144063,0.00223805788995193,NA,NA,NA,NA,NA,NA,177263,"GO:0016020///GO:0016021","membrane///integral component of membrane","","","","","E03H12.7"
"A_12_P119323",0.603240354042431,0.439038046238869,-0.862454536061861,-6.10047566251481,-0.341604380383395,"rpb-10","RNA Polymerase II (B) subunit","chrI:2064603-2064662",171763,0.570783785887242,0.00223678669414806,NA,NA,NA,NA,NA,NA,171763,"GO:0005634///GO:0005665///GO:0005666///GO:0005736","nucleus///RNA polymerase II, core complex///RNA polymerase III complex///RNA polymerase I complex","GO:0006351///GO:0006360///GO:0006366///GO:0042797","transcription, DNA-templated///transcription by RNA polymerase I///transcription by RNA polymerase II///tRNA transcription by RNA polymerase III","GO:0003677///GO:0003899///GO:0008270///GO:0046872","DNA binding///DNA-directed 5'-3' RNA polymerase activity///zinc ion binding///metal ion binding","rpb-10"
"A_12_P101039",0.603410355368569,0.439256277486783,0.862006787321797,-6.10087302615426,1.12968981239105,"sec-6","yeast SEC homolog","chrII:5371878-5371937",173910,1.88856933754497,0.00223590003992788,NA,NA,NA,NA,NA,NA,173910,"GO:0000145","exocyst","GO:0006887///GO:0015031///GO:0051601","exocytosis///protein transport///exocyst localization","GO:0000149","SNARE binding","sec-6"
"A_12_P114078",0.603548139928742,0.439495795572615,0.861515574011327,-6.10130880494258,1.06125126686311,"Y50D4C.5","hypothetical protein","chrV:998561-998502",190100,1.77516814637068,0.00223492807153428,NA,NA,NA,NA,NA,NA,190100,"","","","","","","Y50D4C.5"
"A_12_P101387",0.603623026423722,0.439663193143501,0.861172398670021,-6.10161315380789,0.496364800401271,"ZK484.4","hypothetical protein","chrI:6070751-6070692",172287,0.830606416189664,0.00223424949671029,NA,NA,NA,NA,NA,NA,172287,"GO:0005634","nucleus","GO:0006260///GO:0010212///GO:0033314","DNA replication///response to ionizing radiation///mitotic DNA replication checkpoint","","","ZK484.4"
"A_12_P114906",0.603678439084083,0.4397600898363,-0.860973803427098,-6.10178924322618,-0.397947384919568,"cec-1","Chromodomain protein","chrIII:8428092-8428151",176190,0.666070385992202,0.00223385698243713,NA,NA,NA,NA,NA,NA,176190,"GO:0005634///GO:0005694","nucleus///chromosome","","","GO:0003677","DNA binding","cec-1"
"A_12_P108925",0.651320573078279,0.497485597617852,0.775672932691395,-6.10215690597288,0.494367034443845,"cln-3.3","human CLN (neuronal ceroid lipofuscinosis) related","chrV:8685913-8685972",179249,1.0699901005771,0.00223303766107665,NA,NA,NA,NA,NA,NA,179249,"GO:0005764///GO:0005765///GO:0005773///GO:0016020///GO:0016021","lysosome///lysosomal membrane///vacuole///membrane///integral component of membrane","GO:0007040///GO:0008340///GO:0015809///GO:0046662///GO:0051453","lysosome organization///determination of adult lifespan///arginine transport///regulation of oviposition///regulation of intracellular pH","GO:0003674","molecular_function","cln-3.3"
"A_12_P107141",0.651468064693813,0.497673306743125,0.775301940844584,-6.1024687225139,0.357346575084978,"R09B3.3","hypothetical protein","chrI:11910394-11910335",173071,0.773798077131284,0.00223234302567839,NA,NA,NA,NA,NA,NA,173071,"GO:0005847","mRNA cleavage and polyadenylation specificity factor complex","GO:0098789","pre-mRNA cleavage required for polyadenylation","GO:0003676///GO:0003723///GO:0003729///GO:0005515","nucleic acid binding///RNA binding///mRNA binding///protein binding","R09B3.3"
"A_12_P118055",0.604191412419503,0.440211765639594,-0.860048541383107,-6.10260929222106,-0.505447653560824,"C16A11.2","hypothetical protein","chrII:4244559-4244618",173758,0.846910716953338,0.00223202994828866,NA,NA,NA,NA,NA,NA,173758,"","","GO:0006893","Golgi to plasma membrane transport","","","C16A11.2"
"A_12_P104180",0.604346022972939,0.440410656991869,0.859641357303284,-6.10296998800883,0.623548711922065,"B0205.9","hypothetical protein","chrI:10723113-10723220",172975,1.04529167758773,0.00223122680566648,NA,NA,NA,NA,NA,NA,172975,"","","","","","","B0205.9"
"A_12_P116724",0.60438650042021,0.440503259324801,-0.859451826821554,-6.10313784080475,-0.847522870613728,"F54C8.1","hypothetical protein","chrIII:9440732-9440791",186222,1.42106615110258,0.00223085315486276,NA,NA,NA,NA,NA,NA,186222,"GO:0005739///GO:0005759","mitochondrion///mitochondrial matrix","GO:0006629///GO:0006631///GO:0006635","lipid metabolic process///fatty acid metabolic process///fatty acid beta-oxidation","GO:0003857///GO:0016491///GO:0070403","3-hydroxyacyl-CoA dehydrogenase activity///oxidoreductase activity///NAD+ binding","F54C8.1"
"A_12_P104298",0.756707700181444,0.634599451616535,-0.562958813007297,-6.10350289123147,-0.371876158636011,"rpl-15","Ribosomal Protein, Large subunit","chrIV:653570-653511",176891,1.58341853783193,0.00223004074534784,NA,NA,NA,NA,NA,NA,176891,"GO:0005840///GO:0022625","ribosome///cytosolic large ribosomal subunit","GO:0002181///GO:0006412","cytoplasmic translation///translation","GO:0003723///GO:0003735","RNA binding///structural constituent of ribosome","rpl-15"
"A_12_P147050",0.652176463737621,0.498756588309127,-0.773163245506564,-6.10426442044055,-0.560149794270353,"ZK484.6","hypothetical protein","chrI:6090296-6090183",172290,1.21630326808591,0.00222834693347878,NA,NA,NA,NA,NA,NA,172290,"GO:0005737","cytoplasm","","","GO:0016868","intramolecular transferase activity, phosphotransferases","ZK484.6"
"A_12_P112217",0.652399264448275,0.499099912358393,-0.772486253558207,-6.1048321755659,-0.364455808246893,"rap-2","RAP homolog (vertebrate Rap GTPase family)","chrV:15061941-15061882",180011,0.792068987381298,0.00222708495397634,NA,NA,NA,NA,NA,NA,180011,"GO:0005768///GO:0005886///GO:0010008///GO:0016020///GO:0055038","endosome///plasma membrane///endosome membrane///membrane///recycling endosome membrane","GO:0007165///GO:0008544///GO:0030336///GO:0032486///GO:0040002","signal transduction///epidermis development///negative regulation of cell migration///Rap protein signal transduction///collagen and cuticulin-based cuticle development","GO:0000166///GO:0003924///GO:0005525///GO:0019003","nucleotide binding///GTPase activity///GTP binding///GDP binding","rap-2"
"A_12_P103237",0.652521204465165,0.499438365543603,-0.771819253399495,-6.10539123877588,-1.36683468878239,"fbxa-99","F-box A protein","chrV:15981790-15981731",185377,2.97309836046399,0.00222584299126864,NA,NA,NA,NA,NA,NA,185377,"","","","","","","fbxa-99"
"A_12_P100393",0.605704485593559,0.441811697870697,-0.856777307919667,-6.1055038176346,-0.787309842899684,"T19B10.8","hypothetical protein","chrV:11244254-11244313",179556,1.32422606794439,0.00222559298017371,NA,NA,NA,NA,NA,NA,179556,"GO:0005783///GO:0005789///GO:0016020///GO:0016021","endoplasmic reticulum///endoplasmic reticulum membrane///membrane///integral component of membrane","GO:0006505///GO:0006888///GO:0015031","GPI anchor metabolic process///endoplasmic reticulum to Golgi vesicle-mediated transport///protein transport","GO:0016787///GO:0016788///GO:0050185","hydrolase activity///hydrolase activity, acting on ester bonds///phosphatidylinositol deacylase activity","T19B10.8"
"A_12_P112937",0.606181948406394,0.442191613943228,0.856001952970288,-6.10618880073796,0.353167009088747,"VC27A7L.1","hypothetical protein","chrV:12166572-12166631",189067,0.594551910932413,0.00222407239801744,NA,NA,NA,NA,NA,NA,189067,"","","","","","","VC27A7L.1"
"A_12_P101598",0.652788982273936,0.499929973664293,0.770851109201524,-6.10620216123272,0.536187707599681,"H05L14.1","hypothetical protein","chrI:7972613-7972554",172575,1.16776443644083,0.00222404274959466,NA,NA,NA,NA,NA,NA,172575,"GO:0005634///GO:0005737","nucleus///cytoplasm","GO:0006468///GO:0018105","protein phosphorylation///peptidyl-serine phosphorylation","GO:0004672///GO:0004674///GO:0005524","protein kinase activity///protein serine/threonine kinase activity///ATP binding","H05L14.1"
